2014,3,21396.81,20Mar2014,FALSE,20
2014,3,24.07,27Mar2014,1,27
2014,3,-29.09,10Mar2014,1,10
2014,3,-59,27Mar2014,1,27
2014,3,-72.9,11Mar2014,1,11
2014,3,-78.86,31Mar2014,1,31
2014,3,-100,14Mar2014,1,14
2014,3,-123.8,08Mar2014,1,8
2014,3,-180,05Mar2014,1,5
2014,3,-190.37,11Mar2014,1,11
2014,3,-191.79,31Mar2014,1,31
2014,3,-198,27Mar2014,1,27
2014,3,-295,11Mar2014,1,11
2014,3,-324.95,24Mar2014,1,24
2014,3,-400,27Mar2014,1,27
2014,3,-443.95,31Mar2014,1,31
2014,3,-500,06Mar2014,1,6
2014,3,-634.26,31Mar2014,1,31
2014,3,-643.7,13Mar2014,1,13
2014,3,-672.34,31Mar2014,1,31
2014,3,-676.73,04Mar2014,1,4
2014,3,-705.58,03Mar2014,1,3
2014,3,-718.7,24Mar2014,1,24
2014,3,-736.45,22Mar2014,1,22
2014,3,-759.98,11Mar2014,1,11
2014,3,-918,10Mar2014,1,10
2014,3,-950,03Mar2014,1,3
2014,3,-999,11Mar2014,1,11
2014,3,-1044.94,04Mar2014,1,4
2014,3,-1050,29Mar2014,1,29
2014,3,-1159.77,25Mar2014,1,25
2014,3,-1291.8,04Mar2014,1,4
2014,3,-1500,10Mar2014,1,10
2014,3,-1500,15Mar2014,1,15
2014,3,-1500,18Mar2014,1,18
2014,3,-1500,27Mar2014,1,27
2014,3,-1500,31Mar2014,1,31
2014,3,-1680,31Mar2014,1,31
2014,3,-2570.36,20Mar2014,1,20
2014,3,-3498,31Mar2014,1,31
2014,3,-6750,04Mar2014,1,4
2014,3,-8790,18Mar2014,1,18
2014,3,-10000,27Mar2014,1,27
2014,4,18400.79,22Apr2014,FALSE,22
2014,4,10000,29Apr2014,1,29
2014,4,6.67,25Apr2014,1,25
2014,4,-0.08,25Apr2014,1,25
2014,4,-11.2,25Apr2014,1,25
2014,4,-59,25Apr2014,1,25
2014,4,-74.99,23Apr2014,1,23
2014,4,-77.94,23Apr2014,1,23
2014,4,-90,16Apr2014,1,16
2014,4,-100,19Apr2014,1,19
2014,4,-100,29Apr2014,1,29
2014,4,-143.99,19Apr2014,1,19
2014,4,-154.52,19Apr2014,1,19
2014,4,-169.04,22Apr2014,1,22
2014,4,-198,23Apr2014,1,23
2014,4,-250,03Apr2014,1,3
2014,4,-291.25,29Apr2014,1,29
2014,4,-339,30Apr2014,1,30
2014,4,-361.8,30Apr2014,1,30
2014,4,-499.99,14Apr2014,1,14
2014,4,-631.95,23Apr2014,1,23
2014,4,-679.1,11Apr2014,1,11
2014,4,-692.9,03Apr2014,1,3
2014,4,-718.05,19Apr2014,1,19
2014,4,-801.68,01Apr2014,1,1
2014,4,-1000,14Apr2014,1,14
2014,4,-1050,30Apr2014,1,30
2014,4,-1500,10Apr2014,1,10
2014,4,-1500,22Apr2014,1,22
2014,4,-1500,30Apr2014,1,30
2014,4,-1549.63,22Apr2014,1,22
2014,4,-1890,30Apr2014,1,30
2014,4,-10000,29Apr2014,1,29
2014,5,18400.79,20May2014,FALSE,20
2014,5,15000,12May2014,1,12
2014,5,10.94,28May2014,1,28
2014,5,-11.2,28May2014,1,28
2014,5,-25,05May2014,1,5
2014,5,-45,23May2014,1,23
2014,5,-46.8,27May2014,1,27
2014,5,-59,28May2014,1,28
2014,5,-76.34,19May2014,1,19
2014,5,-90,27May2014,1,27
2014,5,-100,03May2014,1,3
2014,5,-100,26May2014,1,26
2014,5,-108,27May2014,1,27
2014,5,-150,16May2014,1,16
2014,5,-170,26May2014,1,26
2014,5,-180.23,20May2014,1,20
2014,5,-200,05May2014,1,5
2014,5,-200,06May2014,1,6
2014,5,-239.98,24May2014,1,24
2014,5,-282.46,21May2014,1,21
2014,5,-300,02May2014,1,2
2014,5,-329.98,24May2014,1,24
2014,5,-339,30May2014,1,30
2014,5,-354.91,03May2014,1,3
2014,5,-380,27May2014,1,27
2014,5,-380.28,30May2014,1,30
2014,5,-479.91,05May2014,1,5
2014,5,-500,22May2014,1,22
2014,5,-600,10May2014,1,10
